"","Subject","Activity","CalcType","Domain","AccelType","Device","Magnitude","Jerk","Axis","Value"
"1397",19,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.102762598657056
"1398",19,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.0750182030720833
"1399",19,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.109462729815222
"1400",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.288255963158333
"1401",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0161904394091167
"1402",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.105959222580772
"1403",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0827059480061111
"1404",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.00070653991372222
"1405",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.007512640327
"1406",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,0.239578995397139
"1407",19,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.0238029874971389
"1408",19,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.902124765861111
"1409",19,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.17875023165
"1410",19,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.112311008618333
"1411",19,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,0.239578995397139
"1412",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0655294339508333
"1413",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0578287542630556
"1414",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0863127680692222
"1415",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.09063599046375
"1416",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0499527930015833
"1417",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0532302646907778
"1418",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.0702797105617778
"1419",19,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.364060772648611
"1420",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",0.253845058756306
"1421",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",0.0943911880238056
"1422",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.111836646743056
"1423",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",0.0215150948722778
"1424",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.0888923467281944
"1425",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.350052110159833
"1426",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,0.00519641569972222
"1427",19,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,0.0288262530330556
"1428",19,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.344252123018333
"1429",19,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.282721701528
"1430",19,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.352508555450556
"1431",19,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.327132597559444
"1432",19,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.466150239286111
"1433",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",0.224867256226667
"1434",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",0.152012364069972
"1435",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.0439065510244444
"1436",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0637609567761111
"1437",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.0570974294536111
"1438",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.27925724275875
"1439",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,0.218423640543556
"1440",19,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,0.0753559686196944
"1441",19,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.940581485138889
"1442",19,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.937663154277778
"1443",19,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.9093009625
"1444",19,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,0.218423640543556
"1445",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.305611155866389
"1446",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.254009698897778
"1447",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.246528383738889
"1448",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.396355177323056
"1449",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.380993900093056
"1450",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.343058386701028
"1451",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.201403883708333
"1452",19,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.3999609636275
"1453",20,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.609570320574209
"1454",20,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.417161030186299
"1455",20,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.354697572435155
"1456",20,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.447047605019003
"1457",20,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.488589532383109
"1458",20,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.446405933447446
"1459",20,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.388429726810028
"1460",20,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.339686322549492
"1461",20,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.507205495230164
"1462",20,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.597529438589124
"1463",20,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.429120595038277
"1464",20,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.513551747956497
"1465",20,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.403315816146045
"1466",20,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.276273518980226
"1467",20,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0176306785689266
"1468",20,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.107985221793785
"1469",20,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0805187016559322
"1470",20,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0101653666379463
"1471",20,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.000673670488830508
"1472",20,"LAYING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.964360537937853
"1473",20,"LAYING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.979560568135593
"1474",20,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.431537443531073
"1475",20,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.587255305084746
"1476",20,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.572031415903955
"1477",20,"LAYING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.964360537937853
"1478",20,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.019604422130226
"1479",20,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0982855003424859
"1480",20,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.121027977350565
"1481",20,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.102787725542373
"1482",20,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.03591614645
"1483",20,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0633929143935028
"1484",20,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.946567626129943
"1485",20,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.985020263531073
"1486",20,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.966322228418079
"1487",20,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.956419042824859
"1488",20,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.968640826214689
"1489",20,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.982090707768362
"1490",20,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.973481963644068
"1491",20,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.981519124661017
"1492",20,"LAYING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.956950382038701
"1493",20,"LAYING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.972824230960452
"1494",20,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.97536270940678
"1495",20,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.963316051299435
"1496",20,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.968969415677966
"1497",20,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.947908998615819
"1498",20,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.978932557740113
"1499",20,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.967273855762712
"1500",20,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.956614897655367
"1501",20,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.968572200508475
"1502",20,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.98014540940678
"1503",20,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.971803978022599
"1504",20,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.980167928474576
"1505",20,"LAYING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.953661650861582
"1506",20,"LAYING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.974106151694915
"1507",20,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.955136002909605
"1508",20,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.981812750084746
"1509",20,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.980988842316384
"1510",20,"LAYING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.953661650861582
"1511",20,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.973823327175141
"1512",20,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.965440702655367
"1513",20,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.965820803813559
"1514",20,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.979127484011299
"1515",20,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.983101143785311
"1516",20,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.985398286892655
"1517",20,"LAYING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.946771617909605
"1518",20,"LAYING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.979401254519774
"1519",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.210826601536005
"1520",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",0.0136752040266176
"1521",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.118480986222049
"1522",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.221819707756495
"1523",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.253567042185429
"1524",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.318183073670895
"1525",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,0.0335889444366667
"1526",21,"WALKING_DOWNSTAIRS","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.040499722820049
"1527",21,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.18946277843261
"1528",21,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.277343884357855
"1529",21,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.122415033864013
"1530",21,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.182480177541521
"1531",21,"WALKING_DOWNSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.241123975284411
"1532",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.286890241061275
"1533",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0167913169253333
"1534",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.105417681288971
"1535",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.101367559686691
"1536",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.00286784273455882
"1537",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.0125233213647059
"1538",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,0.0385907237200735
"1539",21,"WALKING_DOWNSTAIRS","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.18273974904174
"1540",21,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.93550191122549
"1541",21,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.138015886984902
"1542",21,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.0286686556839706
"1543",21,"WALKING_DOWNSTAIRS","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,0.0385907237200735
"1544",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0792530422564583
"1545",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0562854454409534
"1546",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0987662424295343
"1547",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0735518613646078
"1548",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0517002445335784
"1549",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0592997651103676
"1550",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.169655362863554
"1551",21,"WALKING_DOWNSTAIRS","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.495314023593137
"1552",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",0.0844649766553431
"1553",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.107628823441373
"1554",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.320166598464461
"1555",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.15356912701348
"1556",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.138656234971569
"1557",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.523532709607843
"1558",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.106407911018995
"1559",21,"WALKING_DOWNSTAIRS","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.108782812019558
"1560",21,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.352593464523211
"1561",21,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.430913577468137
"1562",21,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.436231597039216
"1563",21,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.366709421346152
"1564",21,"WALKING_DOWNSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.552156187348039
"1565",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",0.0627213921943627
"1566",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0286606199209559
"1567",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.275575445056863
"1568",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.0998061612787745
"1569",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.11674553531814
"1570",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.470655393970588
"1571",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,0.0686663129297549
"1572",21,"WALKING_DOWNSTAIRS","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.0865074297365196
"1573",21,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.953454978921569
"1574",21,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.931779741446078
"1575",21,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.908810921764706
"1576",21,"WALKING_DOWNSTAIRS","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,0.0686663129297549
"1577",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.31063976588701
"1578",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.425761181865196
"1579",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.335128507345735
"1580",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.361444807472549
"1581",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.590775381181373
"1582",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.383382249243873
"1583",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.286440572455147
"1584",21,"WALKING_DOWNSTAIRS","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.521948610784559
"1585",22,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.553447255318182
"1586",22,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.434605534295455
"1587",22,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.43128354325
"1588",22,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.381440743461364
"1589",22,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.513641276611364
"1590",22,"SITTING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.515099382
"1591",22,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.408952975931818
"1592",22,"SITTING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.316470641590909
"1593",22,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.429019005847727
"1594",22,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.499392376659091
"1595",22,"SITTING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.498128302772727
"1596",22,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.518102807788636
"1597",22,"SITTING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.382443243431818
"1598",22,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.242342180227273
"1599",22,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",0.0132365563772727
"1600",22,"SITTING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.0943327063636364
"1601",22,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0793007578181818
"1602",22,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.00501619103181818
"1603",22,"SITTING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.014424139265
"1604",22,"SITTING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.914361208636364
"1605",22,"SITTING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.981273058181818
"1606",22,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.802928254090909
"1607",22,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.209667421318182
"1608",22,"SITTING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.374029643636364
"1609",22,"SITTING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.914361208636364
"1610",22,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0462552407318182
"1611",22,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.101404469454545
"1612",22,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0572219305
"1613",22,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0941759187272727
"1614",22,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0391798274090909
"1615",22,"SITTING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0409566351909091
"1616",22,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.907487578181818
"1617",22,"SITTING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.986527035909091
"1618",22,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.957685802272727
"1619",22,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.871514185454545
"1620",22,"SITTING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.889943316363636
"1621",22,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.979761675454546
"1622",22,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.974399657272727
"1623",22,"SITTING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.984002519090909
"1624",22,"SITTING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.877415187727273
"1625",22,"SITTING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.969981513636364
"1626",22,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.962242865909091
"1627",22,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.930959496818182
"1628",22,"SITTING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.914669734090909
"1629",22,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.891341615454545
"1630",22,"SITTING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.977330229545455
"1631",22,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.959629945454545
"1632",22,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.879783732272727
"1633",22,"SITTING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.898875892727273
"1634",22,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.978172786363636
"1635",22,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.973103490909091
"1636",22,"SITTING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.983705426363636
"1637",22,"SITTING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.875659035909091
"1638",22,"SITTING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.974350466363636
